"Adresse";"Code_Postal";" Ville";"Pays";" Coord_GPS";" Remarque"
"rue de Normandie";"92400";"COURBEVOIE";"France";"48.8996759, 2.2418453";"Dans le square Normandie"
"rue Henri Regnault";"92400";"COURBEVOIE";"France";"48.8936101, 2.2428432";"Dans le square Regnault"
"rue Auguste Beau";"92400";"courbevoie";"France";"48.89386576976324, 2.2530984878540044";"Dans le Parc des Pléïades"
"quai Paul Doumer";"92400";"Courbevoie";"France";"48.8919456, 2.2585947";"Sur les Berges de Seine"
"Square de la Montgolfière";"92420";"Vaucresson";"France";"48.838223175371525, 2.1545165777206425";"installé par Lions Club de St Cloud-Garche-Vaucresson"
"rue Jean Le Coz";"92500";"Reuil Malmaison";"France";"48.8755359,2.1790034";
"rue des bons raisins ";"92500";"Rueil-Malmaison";"France";"48.872489, 2.196155";"à l'angle de la rue Voltaire.Ancienne cabine téléphonique"
"64 rue d Estienne d'orves";"92500";"RUEIL MALMAISON";"France";"48.8858936, 2.1800858";"Ancienne cabine téléphonique réaménagée en bibliothèque, située sur la place du supermarché"
"Place  Freycinet";"92600";"Asnières sur Seine";"France";"48.9276365, 2.2790235";
"Square Léon Blum";"92800";"PUTEAUX";"France";"48.8838172, 2.2452684";"Boite à lire devant la Pizzeria ""Le Caruso""."
"Jardin aux Camelias - Rue Jean-Jaurès";"92800";"PUTEAUX";"France";"48.8842293, 2.2437319";"Boite à lire qui se trouve au milieu du Jardin aux Camélias, allée centrale."
"Rue cuvier ";"93100";"Montreuil";"France";"48.8509751,2.4237477";"La boite à lire se trouve accrochée à un arbre à hauteur d'homme."
"59 Avenue Gallieni";"93130";"Noisy-le-Sec";"France";"48.9020661, 2.4667223";"À gauche de la piscine Édouard Henrriot"
"80 avenue Marceau";"93130";"Noisy-le-Sec";"France";"48.8907636, 2.463265";
"RUE PIERRE SEMARD";"93150";"LE BLANC-MESNIL";"France";"48.9325097, 2.4776806";"sur le trottoir du parking face à la rue Denis Papin"
"Mail du Clos Saint Vincent";"93160";"Noisy le Grand";"France";"48.845146580260966, 2.5526154041290288";"La boîte se trouve à l'entrée du jardin des Artistes située le long de l'Espace Michel Simon."
"198 rue Etienne Marcel";"93170";"Bagnolet";"France";"48.857249, 2.4216908";"Elle se trouve plus précisément à l'angle de la rue Étienne Marcel et de la rue Robespierre."
"Rue louise Michel";"93170";"bagnolet";"France";"48.8757472, 2.4317904";"A côté du terminus du bus 76. Sur le mur du cimetière."
"Place de la solidarité";"93170";"Bagnolet";"France";"48.8608912, 2.4200359";
"Allée du Parc de la Mairie";"93190";"livry gargan";"France";"48.9207631, 2.536178";"Devant le centre administratif. Merci au Lions club."
"place de liberation";"93190";"livry gargan";"France";"48.9225613, 2.5438357";"Devant le marchand de légumes N3. Merci au lions club."
"37 rue eugéne masse";"93190";"livry gargan";"France";"48.9257241, 2.544878";"Devant le centre culturel cinema. Merci au lions club."
"60 avenue du consul general nordling";"93190";"livry gargan";"France";"48.9170718, 2.5326578";"Dans le parvis de l entrée du parc Lefévre. Merci au Lions club."
"9 boulevard gutenberg";"93190";"livry gargan";"France";"48.91235, 2.5195496";"Devant l entrée du lycée bouloche. Merci au Lions club."
"École René Descartes";"93200";"Saint Denis";"France";"48.9278673, 2.3694353";"Boîte située devant l école élémentaire René Descartes."
"Station porte de paris";"93200";"Saint Denis";"France";"48.929784, 2.356813";"Boite à livres située à l'arrêt ""porte de paris"" du tram 8 mise en place par la ratp, recyclivre et les boites à partage"
"1 rue Paul Lafargue";"93210";"Saint-Denis";"France";"48.9161135,2.3584423";"Plusieurs étagères vous attendent pour échanger livres  magazines et journaux au local du Pont comm'un  ancienne gare rer  aux heures d'ouverture. L'occasion aussi de découvrir les assos du lieu. "
"Square Diderot";"93210";"Saint-Denis";"France";"48.9081547, 2.3625076";
"Parc Jean Mermoz";"93250";" VILLEMOMBLE";"France";"48.8817795, 2.5165182";"Elle se situe dans le parc."
" Allée du Dr Calmette";"93260";"Les lilas";"France";"48.8816835,2.4252269";
"50 rue Romain-rolland";"93260";"les lilas";"France";"48.8788587,2.4177939";"La boite se trouve dans le parc Lucie-Aubrac."
"22 rue du tapis vert ";"93260";"les lilas";"France";"48.8813082,2.4169252";"La boite à lire se trouve à l'angle de la rue du tapis vert et de la République. "
"Square Lauraud";"93340";"Le Raincy";"France";"48.8953488, 2.5196641";"Quartier du Plateau, Square Lauraud à l angle de l'allée du Plateau, allée du Château d'Eau, allée des Sapins."
"Place du marché";"93360";"Neuilly Plaisance";"France";"48.8677124,2.5147925";
"Promenade André Devambez";"93360";"Neuilly-plaisance";"France";"48.8517783,2.5154957";"Petite boîte à lire située sur un chemin piéton en bord de marne."
"Rond-Point Stalingrad";"93360";"Neuilly-Plaisance";"France";"48.8730579,2.5108316";
"Rue des Renouilleres";"93360";"Neuilly-Plaisance";"France";"48.8651604,2.5093546";
"Voie Lamarque ";"93360";"Neuilly-Plaisance";"France";"48.8600572,2.509752";
"rue Pierre Audat";"93420";"Villepinte";"France";"48.959629,2.545226";
"8 avenue Ambroise Croizat";"93440";"DUGNY";"France";"48.9551686, 2.4164516";"Face à la BNP Paribas"
"4 quai du CHATELIER ";"93450";"L'Île-Saint-Denis";"France";"48.9194386,2.3283966";"Ce sont des pochettes pour contenir et protéger les livres."
"5 Avenue de la Croix Blanche";"93600";"aulnay-sous-bois";"France";"48.930489, 2.5044979";"toute petite boite, accroché au portail d une propriété privée. Plutôt remplie la dernière fois que je l'ai vu"
"Gare d’Aulnay-sous-Bois";"93600";"Aulnay Sous Bois";"France";"48.932114, 2.495755";"Boite à lire installée par la région Ile de France devant la gare SNCF"
"8 bis allée de Lamoricière";"93600";"Aulnay-Sous-Bois";"France";"48.9243446, 2.5147291";"Jolie petite boîte à lire installée sur le portail d un particulier."
"Parc ladoucette";"93700";"Drancy";"France";"48.9252609, 2.445607";
"Rue Mulot au croissement de la rue Monribot";"93800";"Epinay sur Seine";"France";"48.9524703, 2.3105048";"Bonjour, cependant la dame qui l a installée, je souhaite pas qu'on l'a prenne en photo pour la publier."
"Place Henri Dunant";"94000";"Créteil";"France";"48.7920116, 2.4644351";"Elle est collée au manège. Elle n'a pas de vitres, prévoir un plastique si vous voulez protéger vos livres de la pluie."
"place henri dunant";"94000";"creteil";"France";"48.7920116, 2.4644351";"Policier, triller"
"Chemin des Boeufs";"94000";"Creteil";"France";"48.7705014, 2.4345772";"À la gare de Créteil Pompadour. Installée par la Région Ile de France"
"chemin bras du chapitre";"94000";"créteil";"France";"48.7912609, 2.4694033";"allée des coucous, petite boite a livres toujours ravitaillée."
"Piscine Brossolette";"94100";"Saint Maur Des Fossés";"France";"48.8081239, 2.4949587";"Boîte à lire à l?entrée de la piscine"
"51A rue Louis Braille";"94100";"Saint Maur Des Fossés";"France";"48.7994627, 2.4809638";"Boîte à livres sur le chemin des écoliers"
"piscine Brossolette";"94100";"St Maur des Fosses";"France";"48.8081239, 2.4949587";"A l intérieur de la piscine"
"Avenue du Maréchal Joffre";"94120";"Fontenay-sous-Bois";"France";"48.8528147, 2.4775336";"En plein milieu de centre commercial ..."
"Place de l'Ancien marché";"94130";"Nogent sur Marne";"France";"48.83773,2.487327";
"Place du Général Leclerc";"94130";"Nogent sur Marne";"France";"48.8353689,2.4736933";
"rue Hoche";"94130";"Nogent sur Marne";"France";"48.833842,2.4921348";"Devant la police et la poste"
"Place Roland Nungesser";"94130";"Nogent sur marne";"France";"48.8394637, 2.4914729";"Près de l aire de jeu en face de la mairie"
"Grande Rue Charles de Gaulle";"94130";"Nogent sur marne";"France";"48.8369993, 2.4835265";"Près de l aire de jeu en face de la mairie"
"Place de l Europe";"94140";"Alfortville";"France";"48.7888844, 2.4288882";
"Place du 6 juin 1944";"94150";"Rungis";"France";"48.7500876, 2.3449267";"Près des jeux pour enfants"
"Rue Guillaume Colletet";"94150";"Rungis";"France";"48.7517133, 2.3442583";"Près de la pharmacie"
"Place du Général de Gaulle";"94150";"Rungis";"France";"48.7492443, 2.3504501";"Près de la médiathèque"
"Rue du Château";"94150";"Rungis";"France";"48.74927075381444, 2.347941398620606";"Dans le parc de la mairie."
"2 place charles digeon";"94160";"saint-mandé";"France";"48.8429841,2.4183773";"Boîte à lire à droite de la statue du square de la mairie."
"69, rue de Paris";"94160";"SAINT-MANDE";"France";"48.8437586, 2.4266672";
"26 rue du Commandant Mouchotte";"94160";"Saint Mandé";"France";"48.837181, 2.4161774";
"Mail des Droits de l'Homme";"94170";"Le Perreux sur Marne";"France";"48.8532496, 2.5018328";"La mairie a mis en place six boîtes à lire réparties dans la ville"
"Parc du Saut du Loup";"94170";"Le Perreux sur Marne";"France";"48.8381604, 2.500851";"La mairie a mis en place six boîtes à lire réparties dans la ville"
"Parc des Cités Unies";"94170";"Le Perreux sur Marne";"France";"48.8399723, 2.5075694";
"Jardins du quai d'Artois";"94170";"Le Perreux sur Marne";"France";"48.8381604, 2.500851";
"Passerelle de Bry";"94170";"Le Perreux sur Marne";"France";"48.842503, 2.5119928";
"Rue de bricquebec";"94190";"Villeneuve Saint Georges";"France";"48.7403875, 2.4530549";
"Place Pierre Sémard";"94190";"Villeneuve Saint Georges";"France";"48.7306954, 2.4468936";
"27 rue Antoine Thomas ";"94200";"Ivry-sur-Seine";"France";"48.8179726, 2.3775181";"Mise en place par l association du Sentier des Vignes."
"5 Promenée Marat";"94200";"Ivry-sur-seine";"France";"48.8110835, 2.3848888";"Une petite bibliothèque chez le fleuriste Arts et Fleurs dans le centre Jeanne Hachette, proposée par l'Association de voisins de la cité Marat ""le Marat des Bois"" !"
"16 rue Louis Bertrand";"94200";"Ivry-sur-Seine";"France";"48.816996, 2.379114";"Devant le 16 rue Louis Bertrand, sous l'arbre."
"Avenue Jean jaurès";"94220";"Charenton-le-Pont";"France";"48.82166455490904, 2.4139881134033208";"Elle se trouve au carrefour de l'avenue Jean Jaurès et de la rue de la République. Derrière les arrêts de bus."
"PLACE ARISTIDE BRIAND";"94220";"CHARENTON LE PONT";"France";"48.8221965, 2.4133032";"Sur la place principale"
"JARDIN DU CARDINAL DE RICHELIEU";"94220";"CHARENTON LE PONT";"France";"48.8247018, 2.3958218";"sur la voie piétonne"
"28 avenue du Président Wilson";"94230";"Cachan";"France";"48.7935157, 2.3304407";"Elle est sur la façade du Centre de documentation de l'ESTP Paris, au niveau de la porte d entrée, du grand chalet en haut du campus."
"80 rue de chalais";"94240";"L'HAY LES ROSES";"France";"48.771065, 2.3288679";"A coté de l'école."
"11 rue des jardins";"94240";"L'hay les roses";"France";"48.7799634, 2.3374034";"A coté de l'auditorium."
"26 rue jules ferry";"94240";"L'HAY LES ROSES";"France";"48.7770501, 2.3494225";"A coté de l'école"
"rue sainte colombe";"94240";"L'HAY LES ROSES";"France";"48.77792, 2.359126";"A côté du relais mairie."
"73 avenue larroumès";"94240";" L'HAY LES ROSES";"France";"48.775431, 2.326084";"Au Moulin de la Bièvre."
"4 rue marc sangnier";"94240";"L'HAY LES ROSES";"France";"48.7662304, 2.3222364";"A coté de l'école."
"98 Rue Fontenay";"94300";"Vincennes";"France";"48.8485654, 2.4391001";"A l'accueil de la médiatheque"
"Place Georges Spire";"94300";"VINCENNES";"France";"48.8481792, 2.4217832";"Dans un V rouge près du Carrefour Market."
"Belle epine";"94320";"thiais";"France";"48.7566294, 2.3719927";"A l'intérieur du Centre Commercial Belle Epine, près de l'accueil. "
"ile fanac";"94340";"joinville-le-pont";"France";"48.822261, 2.467921";
"59 Quai Ferber";"94360";"Bry sur Marne";"France";"48.8296572, 2.5140123";"Celle ci fait partie d une série, comme 8 autres, de boîtes à lire mise en place par la ville de Bry avec la médiathèque municipale."
"Intermarché Super, 1-3 Rue Sadi Carnot";"94370";"Noiseau";"France";"48.776622, 2.5520858";"Boite dans Intermarché"
"20 Avenue Maximilien Robespierre";"94400";"Vitry-sur-seine";"France";"48.7905536,2.387926";
"18 avenue Henri Barbusse";"94400";"Vitry-sur-Seine";"France";"48.7931991,2.3952662";"Installée dans le hall d entrée du musée Exploradôme  la boîte à lire est à la disposition des visiteurs du musée mais aussi des passants et des habitants du quartier."
"rue Edouard-Till et Edouard-Tremblay";"94400";"Vitry-sur-Seine";"France";"48.7883344, 2.3849041";"Parc du Coteau - Marcel-Rosette"
"13 rue Pierre Semard";"94400";"Vitry sur Seine";"France";"48.8002289, 2.4030911";"Un chalet à livres à Gare au théâtre, dans l entrée du bâtiment."
"115 rue de Choisy";"94400";"Vitry-sur-Seine";"France";"48.7868019, 2.3980449";"Dans le parc Daniel Fery, un joli petit chalet à livres"
"Parc du Coteau - rue Édouard Till";"94400";"Vitry sur Seine";"France";"48.7896543, 2.3860717";"Un petit chalet à livres du côté des ruches"
"rue fragonard";"94410";"saint maurice";"France";"48.8148423, 2.4586579";"magnifique « reconversion » pour cette cabine téléphonique anglaise"
"Avenue ardouin";"94420";"Le plessis trevise";"France";"48.8077887, 2.5752849";"Dans le parc derrière la mairie et le poste de police"
"75 Rue du Lieutenant Dagorno ";"94440";"Villecresnes";"France";"48.7202579,2.5338266";"Nouvelle boite à lire ! Elle se trouve juste devant la bibliothèque."
"68 Avenue du Général de Gaulle";"94490";"Ormesson-sur-Marne";"France";"48.7890522, 2.5362091";"Mise en service le 11 Mai 2017"
"Place Lénine";"94500";"Champigny sur marne";"France";"48.8123297, 2.5102498";"Boite à dons d objets et de livres. Très bien fournie et agréable"
"35 TER RUE EMILE ZOLA";"94600";" CHOISY LE ROI ";"France";"48.7675162, 2.4065049";"Installée dans Nous, Vous, Iles - Espace Culturel Outremer ouvert du mardi au dimanche de 14h à 18h !"
"Esplanade olympe de gouges";"94600";"Choisy le roi";"France";"48.7790644, 2.4019642";
"37 Avenue Rosa Luxemburg,";"94600";"Choisy-le-roi";"France";"48.7528509, 2.4066304";"Petite boite à lire au niveau de la Villa tasigny"
"CC Régional Belle Epine";"94651";"Thiais";"France";"48.756629, 2.371993";"La boite se trouve dans le Pomme de Pain du Centre Commercial Belle Epine au Niveau 1, porte 13."
"C.C Régional Belle-Epine - 307 Thiais";"94651";"THIAIS Cedex";"France";"48.756658, 2.3718926";"Pomme de Pain BELLE EPINE"
"10 rue louis Braille";"94700";"MAISONS-ALFORT";"France";"48.8037382, 2.4294862";"Au 10 rue Louis Braille, dans l embrasement de ma fenêtre de sous-sol. Une centaine de livres sur le chemin des écoles. Gros succès."
"Square Coty";"94700";"Maisons-Alfort";"France";"48.8100568, 2.4429597";
"Villejuif Louis Aragon";"94800";"Villejuif";"France";"48.787487, 2.3671986";"Boîte à livres située à l arrêt de tram villejuif Louis Aragon"
"5 mail Gay Lussac";"95000";"Neuville-sur-Oise";"France";"49.0171315, 2.0750224";"Se trouve dans la bibliothèque universitaire"
" place de léglise";"95000";"Cergy";"France";"49.0334877, 2.0620072";"Sur la place derrière l'église Saint Christophe angle rue de Neuville / place de l'église. La boite à lire à la forme d'une cabine de téléphone anglaise rouge contre le mur d'une maison."
"campus ";"95000";"Cergy";"France";"49.0432777, 2.0828212";"Dans le fab lab, une bibliothèque de dons est accessible pour des échanges de livre."
"rue des plants bruns";"95000";"Cergy";"France";"49.0330489, 2.0800225";"Sur le mur jouxtant l'école des plants, une jolie boite en bois voit entrer et sortir des livres livres qui passent de main en main au gré des envies"
"ZAC du quartier préfecture Villanova Cergy grand centre Av B. Hirsch";"95000";"Cergy";"France";"49.035387, 2.0781755";"Pomme de Pain CERGY CAFE"
"C.C Les 3 Fontaines - Niv 1";"95003";"Cergy";"France";"49.0383163, 2.0818024";"Pomme de Pain CERGY"
"place Aristide Briand";"95100";"Argenteuil";"France";"48.9485079, 2.2583685";"Boite à lire située sur le marché de la Colonie. Boite mise en place par le collectif du marché de la Colonie et réalisée avec des enfants du quartier."
"Esplanade de la Gare";"95110";"SANNOIS";"France";"48.9714277, 2.2635032";"En face de la gare. Mise en place par le Conseil Régional Ile de France"
"Gare de Taverny";"95150";"Taverny";"France";"49.0253296, 2.2218044";"Boîte située à l intérieur de la gare."
"place verdun ";"95150";"Taverny";"France";"49.0159094, 2.2097717";"près de l abri bus"
